visitid,visitDateTime,URL,duration,clientID,source,UTMCampaign,params
543341,2024-07-22 11:34:56,https://our-cool-website.com/discount,54,246,organic,year_modern_kitchens_exhibit_20250117,[]
279224,2024-10-23 08:06:32,https://our-cool-website.com/new-arrivals,84,145,direct,year_modern_kitchen_experience_20240702,[]
296783,2024-10-06 13:47:14,https://our-cool-website.com/top50,12,146,ad,quarter_custom_kitchen_show_20240213,"['submit', 209]"
578084,2024-05-02 06:14:12,https://our-cool-website.com/featured,93,314,direct,year_modern_kitchens_fair_20241003,[]
224361,2024-05-26 13:28:48,https://our-cool-website.com/sale,0,322,ad,year_luxury_kitchens_demo_20240703,[]
292359,2024-08-11 02:03:22,https://our-cool-website.com/reviews,63,340,organic,year_traditional_kitchens_launch_20240707,[]
906025,2024-01-03 09:56:55,https://our-cool-website.com/view,80,860,ad,quarter_spacesaving_kitchens_experience_20240804,"['submit', 9910]"
875599,2024-01-13 01:02:53,https://our-cool-website.com/customer-service,37,684,direct,quarter_spacesaving_kitchen_showcase_20240228,[]
168800,2024-12-16 14:50:08,https://our-cool-website.com/reviews,22,233,ad,quarter_ecofriendly_kitchen_experience_20241119,"['submit', 1694]"
356725,2024-03-18 09:15:11,https://our-cool-website.com/delete,10,534,organic,month_openconcept_kitchen_exhibit_20240327,"['submit', 6997]"
160960,2024-04-29 05:04:36,https://our-cool-website.com/best-sellers,90,813,organic,quarter_ecofriendly_kitchens_show_20240217,[]
139917,2024-03-01 01:01:45,https://our-cool-website.com/edit,80,532,ad,quarter_traditional_kitchens_fair_20240518,"['submit', 2859]"
810123,2024-04-04 09:55:49,https://our-cool-website.com/settings,49,444,organic,quarter_ecofriendly_kitchens_showcase_20240823,[]
449355,2024-02-13 08:11:56,https://our-cool-website.com/checkout,83,118,internal,year_modern_kitchens_showcase_20241014,"['submit', 1022]"
711314,2025-01-03 19:07:51,https://our-cool-website.com/edit,29,223,organic,month_smart_kitchens_launch_20240330,"['submit', 5885]"
929129,2024-09-20 04:32:16,https://our-cool-website.com/featured,72,218,internal,quarter_ecofriendly_kitchens_demo_20240514,"['submit', 1061]"
589743,2024-11-09 08:48:23,https://our-cool-website.com/about,70,286,ad,quarter_ecofriendly_kitchen_show_20240530,[]
398706,2024-02-25 23:51:15,https://our-cool-website.com/reviews,84,385,direct,quarter_luxury_kitchens_innovation_20241116,[]
223885,2024-04-25 04:42:26,https://our-cool-website.com/checkout,44,432,direct,month_openconcept_kitchens_initiative_20240328,"['submit', 7254]"
321364,2024-03-05 04:04:00,https://our-cool-website.com/home,50,612,organic,year_luxury_kitchens_exhibit_20240420,"['submit', 185]"
609470,2024-02-27 02:06:41,https://our-cool-website.com/reviews,38,451,organic,year_luxury_kitchens_expo_20250113,"['submit', 4342]"
726702,2024-02-15 01:31:17,https://our-cool-website.com/products,20,375,direct,quarter_spacesaving_kitchens_demo_20240509,"['submit', 3271]"
275326,2024-06-21 01:24:33,https://our-cool-website.com/edit,81,354,ad,month_contemporary_kitchens_initiative_20240928,"['submit', 4256]"
134294,2024-08-08 01:41:15,https://our-cool-website.com/edit,77,424,direct,year_traditional_kitchens_experience_20240715,"['submit', 3653]"
729661,2024-12-30 15:32:42,https://our-cool-website.com/sale,5,684,ad,quarter_custom_kitchens_experience_20240222,[]
537965,2024-09-16 09:49:19,https://our-cool-website.com/view,83,505,direct,quarter_luxury_kitchen_presentation_20240215,"['submit', 6170]"
707507,2024-02-09 10:24:09,https://our-cool-website.com/products,7,344,ad,quarter_custom_kitchen_show_20240213,[]
624735,2024-03-03 07:26:13,https://our-cool-website.com/best-sellers,4,537,direct,year_modern_kitchen_experience_20240702,"['submit', 9491]"
980566,2024-01-23 20:46:51,https://our-cool-website.com/new-arrivals,94,407,ad,year_luxury_kitchens_show_20240411,"['submit', 6120]"
957481,2024-11-14 20:33:45,https://our-cool-website.com/add,3,371,ad,quarter_modern_kitchens_innovation_20240812,[]
617541,2024-09-22 10:11:38,https://our-cool-website.com/about,8,331,organic,month_spacesaving_kitchens_exhibit_20240621,[]
790913,2024-12-12 14:49:48,https://our-cool-website.com/sale,81,567,internal,month_spacesaving_kitchens_exhibit_20240621,"['submit', 9607]"
244395,2024-04-04 00:20:50,https://our-cool-website.com/delete,22,373,organic,quarter_custom_kitchens_event_20240223,"['submit', 7696]"
413253,2024-05-06 21:39:07,https://our-cool-website.com/view,13,123,direct,year_modern_kitchen_initiative_20250111,[]
866674,2024-11-12 19:02:47,https://our-cool-website.com/discount,30,122,organic,year_traditional_kitchens_experience_20240715,[]
304677,2024-08-06 13:45:18,https://our-cool-website.com/home,90,898,ad,month_smart_kitchen_innovation_20241202,[]
327892,2024-01-21 12:37:53,https://our-cool-website.com/add,60,851,ad,quarter_custom_kitchens_experience_20240222,"['submit', 1072]"
310078,2024-02-22 05:12:21,https://our-cool-website.com/delete,50,708,organic,quarter_custom_kitchens_initiative_20240815,"['submit', 4588]"
152311,2024-09-17 08:03:21,https://our-cool-website.com/new-arrivals,59,893,organic,year_modern_kitchen_initiative_20250111,"['submit', 4480]"
815723,2024-03-08 02:59:40,https://our-cool-website.com/return-policy,65,798,internal,year_smart_kitchens_event_20250102,"['submit', 1344]"
359787,2024-08-23 15:42:46,https://our-cool-website.com/view,22,337,internal,month_smart_kitchens_launch_20240905,[]
124463,2024-03-30 18:21:29,https://our-cool-website.com/edit,23,317,organic,quarter_traditional_kitchens_fair_20240518,[]
419600,2024-12-02 14:15:27,https://our-cool-website.com/best-sellers,82,205,ad,quarter_spacesaving_kitchens_demo_20240509,[]
543180,2024-03-31 12:51:18,https://our-cool-website.com/new-arrivals,91,520,organic,year_smart_kitchens_event_20250102,[]
738340,2025-01-05 10:14:59,https://our-cool-website.com/contact,2,381,internal,year_traditional_kitchens_launch_20240405,"['submit', 7949]"
123324,2024-07-21 05:15:52,https://our-cool-website.com/edit,38,675,internal,quarter_modern_kitchens_expo_20241122,"['submit', 7729]"
143915,2024-04-11 20:11:40,https://our-cool-website.com/wishlist,79,741,ad,quarter_custom_kitchen_showcase_20240503,[]
498536,2024-09-27 04:58:49,https://our-cool-website.com/best-sellers,31,745,internal,month_smart_kitchen_initiative_20240311,"['submit', 131]"
364483,2024-03-24 11:47:25,https://our-cool-website.com/checkout,74,851,direct,year_luxury_kitchens_initiative_20240422,"['submit', 6609]"
690992,2024-02-21 10:56:32,https://our-cool-website.com/featured,43,566,direct,quarter_custom_kitchen_show_20240213,"['submit', 3184]"
581813,2024-05-14 21:06:13,https://our-cool-website.com/featured,83,936,internal,quarter_luxury_kitchen_presentation_20240215,"['submit', 5998]"
550177,2024-06-07 04:18:04,https://our-cool-website.com/best-sellers,7,885,ad,quarter_ecofriendly_kitchen_offer_20240512,[]
351741,2025-01-22 12:02:52,https://our-cool-website.com/featured,16,404,ad,month_openconcept_kitchens_showcase_20241204,[]
658184,2024-12-28 14:38:28,https://our-cool-website.com/home,21,769,internal,year_traditional_kitchens_launch_20240707,"['submit', 5321]"
979069,2024-09-04 04:39:10,https://our-cool-website.com/sale,13,563,organic,year_traditional_kitchens_launch_20240405,"['submit', 3672]"
618391,2024-07-07 07:54:42,https://our-cool-website.com/edit,8,730,internal,month_ecofriendly_kitchens_experience_20241219,"['submit', 66]"
825576,2024-09-03 13:20:02,https://our-cool-website.com/checkout,60,892,ad,quarter_ecofriendly_kitchen_experience_20241119,[]
183310,2024-08-10 15:40:37,https://our-cool-website.com/discount,81,209,ad,quarter_luxury_kitchen_presentation_20240215,[]
416936,2024-03-10 04:26:37,https://our-cool-website.com/add,34,556,internal,year_traditional_kitchens_showcase_20241018,[]
741334,2024-09-15 12:10:05,https://our-cool-website.com/reviews,36,986,direct,month_contemporary_kitchens_event_20240920,"['submit', 495]"
255682,2024-11-16 03:31:39,https://our-cool-website.com/about,43,913,organic,quarter_modern_kitchens_innovation_20240812,[]
548685,2024-01-05 15:27:25,https://our-cool-website.com/contact,41,462,organic,quarter_custom_kitchens_innovation_20240817,[]
839012,2024-09-07 15:59:20,https://our-cool-website.com/top50,95,739,direct,month_smart_kitchens_exhibit_20240625,[]
739888,2024-04-23 16:38:21,https://our-cool-website.com/add,66,360,ad,year_traditional_kitchens_demo_20240725,[]
144990,2024-01-19 22:58:51,https://our-cool-website.com/about,53,685,internal,year_luxury_kitchens_innovation_20240409,[]
547022,2024-04-08 15:56:47,https://our-cool-website.com/edit,33,446,ad,month_openconcept_kitchens_event_20240618,[]
893077,2024-04-18 20:31:05,https://our-cool-website.com/best-sellers,16,311,ad,year_contemporary_kitchen_experience_20240710,[]
636583,2024-06-01 22:10:18,https://our-cool-website.com/contact,71,112,internal,quarter_custom_kitchen_show_20240213,"['submit', 5339]"
363458,2024-08-09 08:49:46,https://our-cool-website.com/best-sellers,75,445,ad,quarter_spacesaving_kitchens_demo_20240509,"['submit', 8711]"
834033,2024-11-28 19:21:04,https://our-cool-website.com/new-arrivals,58,578,ad,month_smart_kitchen_initiative_20240311,"['submit', 9291]"
245237,2024-10-21 18:07:00,https://our-cool-website.com/checkout,1,647,internal,month_smart_kitchen_promotion_20240305,"['submit', 5860]"
187909,2024-03-19 12:27:42,https://our-cool-website.com/products,74,797,direct,quarter_spacesaving_kitchens_demo_20240509,[]
208578,2024-09-23 02:15:45,https://our-cool-website.com/edit,51,157,direct,month_openconcept_kitchens_experience_20240910,"['submit', 3249]"
539056,2024-11-23 22:36:13,https://our-cool-website.com/featured,69,877,direct,quarter_custom_kitchen_show_20240213,[]
541163,2024-02-29 20:56:19,https://our-cool-website.com/home,39,159,direct,quarter_traditional_kitchens_fair_20240518,"['submit', 168]"
572798,2024-12-09 22:47:25,https://our-cool-website.com/wishlist,70,613,organic,month_openconcept_kitchen_exhibit_20240327,"['submit', 7888]"
379246,2024-08-20 10:17:36,https://our-cool-website.com/home,61,256,ad,quarter_spacesaving_kitchen_showcase_20240228,[]
597642,2024-01-25 16:51:43,https://our-cool-website.com/sale,92,886,internal,month_contemporary_kitchens_initiative_20240928,"['submit', 7069]"
609159,2024-10-28 22:34:40,https://our-cool-website.com/new-arrivals,94,937,internal,quarter_ecofriendly_kitchen_show_20240530,[]
359127,2024-09-18 15:49:14,https://our-cool-website.com/new-arrivals,36,352,organic,year_luxury_kitchens_show_20240411,"['submit', 9486]"
534677,2024-01-09 02:47:08,https://our-cool-website.com/contact,4,903,ad,quarter_custom_kitchens_experience_20240527,[]
863491,2024-12-29 04:55:22,https://our-cool-website.com/home,21,655,direct,quarter_ecofriendly_kitchens_demo_20240514,"['submit', 6796]"
284082,2024-05-16 13:40:12,https://our-cool-website.com/delete,75,317,direct,month_smart_kitchen_show_20240318,"['submit', 6523]"
962560,2024-07-08 16:05:27,https://our-cool-website.com/discount,59,794,direct,quarter_ecofriendly_kitchens_initiative_20240828,[]
238134,2024-08-11 19:09:46,https://our-cool-website.com/delete,58,591,internal,month_openconcept_kitchens_initiative_20240328,[]
588839,2024-12-05 19:24:28,https://our-cool-website.com/delete,10,554,internal,quarter_ecofriendly_kitchens_launch_20240205,"['submit', 4712]"
269404,2024-07-22 06:58:13,https://our-cool-website.com/home,25,585,ad,year_modern_kitchen_initiative_20250111,[]
233302,2024-01-14 11:49:34,https://our-cool-website.com/view,30,194,direct,month_contemporary_kitchens_promotion_20241215,"['submit', 6954]"
695646,2024-07-27 05:59:44,https://our-cool-website.com/discount,64,160,direct,year_luxury_kitchens_show_20241001,"['submit', 4886]"
102928,2025-01-01 14:21:08,https://our-cool-website.com/sale,9,579,direct,quarter_ecofriendly_kitchen_experience_20241111,[]
790182,2024-09-03 22:51:09,https://our-cool-website.com/return-policy,8,902,internal,month_openconcept_kitchens_event_20241210,[]
664169,2024-08-24 08:42:26,https://our-cool-website.com/discount,30,675,internal,year_traditional_kitchens_fair_20240415,"['submit', 1959]"
227117,2024-11-18 13:09:24,https://our-cool-website.com/sale,12,851,ad,month_ecofriendly_kitchens_launch_20240325,[]
955557,2024-05-27 15:16:14,https://our-cool-website.com/new-arrivals,35,287,direct,quarter_spacesaving_kitchen_innovation_20241103,"['submit', 1152]"
930022,2024-04-26 09:09:23,https://our-cool-website.com/add,0,641,ad,quarter_modern_kitchens_expo_20241122,[]
512149,2024-07-08 10:07:04,https://our-cool-website.com/checkout,26,783,ad,year_modern_kitchen_innovation_20250107,[]
843203,2024-06-23 19:21:35,https://our-cool-website.com/contact,33,394,ad,year_traditional_kitchens_exhibit_20240130,"['submit', 7712]"
274976,2024-03-22 06:41:12,https://our-cool-website.com/home,62,890,internal,year_contemporary_kitchen_experience_20240710,[]
858253,2024-12-22 04:40:15,https://our-cool-website.com/new-arrivals,70,440,ad,month_contemporary_kitchens_promotion_20241215,"['submit', 9970]"
931740,2024-07-04 22:56:55,https://our-cool-website.com/wishlist,84,318,organic,month_contemporary_kitchens_collection_20240914,"['submit', 7521]"
955050,2024-08-17 16:45:11,https://our-cool-website.com/add,57,573,internal,quarter_modern_kitchens_expo_20241122,"['submit', 4093]"
871335,2024-10-27 08:25:01,https://our-cool-website.com/checkout,64,553,direct,month_contemporary_kitchens_event_20240920,[]
660523,2024-10-14 01:00:40,https://our-cool-website.com/customer-service,58,669,direct,month_openconcept_kitchens_experience_20240910,[]
745091,2024-05-10 05:26:01,https://our-cool-website.com/new-arrivals,13,134,organic,quarter_luxury_kitchens_innovation_20241116,"['submit', 737]"
234953,2024-04-18 16:32:42,https://our-cool-website.com/view,16,390,ad,month_contemporary_kitchens_show_20240612,"['submit', 6200]"
747921,2024-12-06 07:42:47,https://our-cool-website.com/new-arrivals,45,652,internal,quarter_custom_kitchen_initiative_20241102,"['submit', 1081]"
173437,2024-06-15 10:35:15,https://our-cool-website.com/return-policy,51,180,ad,quarter_traditional_kitchens_fair_20240518,[]
928663,2024-03-10 01:52:49,https://our-cool-website.com/top50,7,455,internal,quarter_ecofriendly_kitchen_experience_20241111,"['submit', 4569]"
350730,2024-11-08 13:40:49,https://our-cool-website.com/discount,70,189,organic,quarter_custom_kitchens_experience_20240222,[]
324087,2024-04-22 00:12:24,https://our-cool-website.com/settings,98,947,organic,quarter_custom_kitchens_initiative_20240815,"['submit', 483]"
578872,2024-10-26 11:49:12,https://our-cool-website.com/wishlist,79,117,direct,year_modern_kitchen_innovation_20250107,"['submit', 818]"
832913,2024-09-29 03:02:36,https://our-cool-website.com/top50,42,387,direct,month_openconcept_kitchens_promotion_20240628,[]
584100,2024-09-16 00:11:20,https://our-cool-website.com/sale,93,766,direct,year_modern_kitchens_demo_20240419,"['submit', 936]"
513978,2024-12-31 02:58:36,https://our-cool-website.com/view,84,747,ad,quarter_custom_kitchens_experience_20240527,[]
781387,2024-06-18 20:07:29,https://our-cool-website.com/checkout,42,693,ad,quarter_custom_kitchens_showcase_20240210,"['submit', 1701]"
112877,2024-05-31 01:11:00,https://our-cool-website.com/products,15,146,ad,year_modern_kitchen_innovation_20250107,[]
453054,2024-03-27 01:08:42,https://our-cool-website.com/edit,3,109,ad,month_custom_kitchens_experience_20240901,"['submit', 1912]"
433094,2024-06-24 15:04:30,https://our-cool-website.com/sale,42,936,ad,month_smart_kitchens_showcase_20240918,"['submit', 5285]"
279506,2024-10-11 08:36:02,https://our-cool-website.com/wishlist,100,113,organic,month_smart_kitchen_show_20240318,"['submit', 2230]"
977537,2024-03-18 21:09:33,https://our-cool-website.com/new-arrivals,14,976,internal,year_traditional_kitchens_launch_20240707,"['submit', 5848]"
799655,2024-09-29 15:29:09,https://our-cool-website.com/wishlist,75,160,direct,quarter_ecofriendly_kitchens_launch_20240205,[]
349494,2024-07-06 11:26:26,https://our-cool-website.com/settings,0,118,organic,year_modern_kitchen_experience_20240702,[]
334967,2024-03-12 06:31:10,https://our-cool-website.com/products,53,417,ad,month_openconcept_kitchens_experience_20240910,"['submit', 7970]"
825567,2025-01-07 22:06:46,https://our-cool-website.com/view,63,291,internal,quarter_custom_kitchens_showcase_20240210,"['submit', 7424]"
478272,2024-06-01 01:34:31,https://our-cool-website.com/best-sellers,42,767,ad,month_contemporary_kitchen_showcase_20240630,[]
117085,2024-10-04 02:03:10,https://our-cool-website.com/about,53,171,ad,year_luxury_kitchens_fair_20240716,[]
235391,2024-01-21 15:59:04,https://our-cool-website.com/products,41,862,direct,year_luxury_kitchens_event_20250120,"['submit', 6897]"
910602,2024-03-23 20:22:51,https://our-cool-website.com/contact,86,710,internal,year_luxury_kitchens_expo_20250113,"['submit', 6733]"
198565,2025-01-26 11:22:44,https://our-cool-website.com/add,63,724,internal,quarter_custom_kitchen_show_20240213,[]
659597,2024-10-25 10:56:43,https://our-cool-website.com/edit,66,541,direct,quarter_ecofriendly_kitchen_experience_20241119,[]
616816,2024-08-27 19:21:45,https://our-cool-website.com/top50,92,917,internal,quarter_ecofriendly_kitchen_experience_20241119,[]
341565,2024-04-22 01:49:35,https://our-cool-website.com/featured,43,138,internal,month_contemporary_kitchens_event_20240920,[]
703071,2024-12-11 07:32:46,https://our-cool-website.com/discount,0,530,ad,year_traditional_kitchens_experience_20240715,[]
188709,2024-09-22 08:03:01,https://our-cool-website.com/new-arrivals,32,772,internal,year_contemporary_kitchen_experience_20240710,"['submit', 3240]"
811778,2024-02-15 05:17:24,https://our-cool-website.com/best-sellers,78,208,organic,month_smart_kitchens_launch_20240330,[]
493171,2024-04-02 07:06:19,https://our-cool-website.com/about,44,572,internal,month_contemporary_kitchens_show_20240612,[]
277258,2024-03-11 14:58:13,https://our-cool-website.com/add,33,790,direct,month_contemporary_kitchens_event_20241208,"['submit', 2101]"
818367,2024-09-11 19:06:45,https://our-cool-website.com/edit,66,550,ad,year_modern_kitchens_demo_20240419,[]
151359,2024-09-29 13:22:40,https://our-cool-website.com/new-arrivals,75,643,direct,year_traditional_kitchens_showcase_20241018,"['submit', 1051]"
535625,2024-08-11 03:39:08,https://our-cool-website.com/edit,10,435,organic,month_smart_kitchen_innovation_20241202,"['submit', 7206]"
816598,2024-01-13 08:24:10,https://our-cool-website.com/home,48,293,organic,year_traditional_kitchens_experience_20240715,[]
593622,2024-11-30 05:56:21,https://our-cool-website.com/return-policy,93,229,organic,month_contemporary_kitchens_collection_20240914,"['submit', 3086]"
963225,2025-01-16 02:15:11,https://our-cool-website.com/reviews,10,439,organic,month_contemporary_kitchens_exhibit_20240319,[]
457078,2024-09-24 05:50:13,https://our-cool-website.com/contact,23,961,ad,year_modern_kitchens_demo_20240419,[]
784673,2024-07-25 18:47:08,https://our-cool-website.com/customer-service,79,402,ad,month_smart_kitchens_launch_20240905,"['submit', 3071]"
260548,2024-04-04 01:38:18,https://our-cool-website.com/settings,77,724,internal,year_modern_kitchens_showcase_20241014,[]
627222,2024-04-27 13:49:19,https://our-cool-website.com/discount,4,258,organic,year_kitchen_design_initiative_20241030,"['submit', 4555]"
544973,2024-02-14 09:51:54,https://our-cool-website.com/home,5,567,ad,month_contemporary_kitchens_event_20241208,[]
298588,2024-12-01 16:21:14,https://our-cool-website.com/about,34,691,internal,month_openconcept_kitchens_event_20241210,[]
572505,2024-05-15 22:21:43,https://our-cool-website.com/featured,85,546,ad,quarter_ecofriendly_kitchen_offer_20240512,"['submit', 4685]"
199793,2024-11-06 15:16:25,https://our-cool-website.com/customer-service,4,994,internal,month_contemporary_kitchen_showcase_20240630,[]
667949,2024-04-06 10:45:02,https://our-cool-website.com/customer-service,8,752,ad,year_modern_kitchens_experience_20240712,"['submit', 7626]"
626939,2024-12-09 04:03:19,https://our-cool-website.com/best-sellers,47,436,ad,quarter_ecofriendly_kitchens_initiative_20240828,[]
462953,2024-04-27 18:46:38,https://our-cool-website.com/delete,73,214,ad,year_luxury_kitchens_initiative_20240422,[]
781665,2024-05-14 08:56:41,https://our-cool-website.com/top50,80,924,ad,quarter_spacesaving_kitchen_experience_20240521,"['submit', 8421]"
733606,2024-04-20 23:47:08,https://our-cool-website.com/edit,75,208,organic,quarter_custom_kitchens_innovation_20240817,[]
715957,2024-11-24 01:27:05,https://our-cool-website.com/contact,46,389,internal,year_modern_kitchens_experience_20240712,[]
118451,2024-02-03 07:48:06,https://our-cool-website.com/home,40,562,direct,year_openconcept_kitchens_demo_20240430,[]
509324,2024-05-07 17:03:11,https://our-cool-website.com/contact,84,176,ad,year_smart_kitchens_event_20250102,[]
919002,2024-08-07 20:19:45,https://our-cool-website.com/home,71,616,direct,month_contemporary_kitchens_show_20240612,[]
439367,2024-04-11 22:52:43,https://our-cool-website.com/best-sellers,66,202,internal,month_openconcept_kitchens_event_20240618,"['submit', 1072]"
200329,2024-07-07 12:05:03,https://our-cool-website.com/about,98,885,ad,quarter_custom_kitchens_showcase_20240210,"['submit', 6194]"
499119,2024-04-27 00:22:22,https://our-cool-website.com/home,78,309,direct,month_contemporary_kitchens_collection_20240914,"['submit', 4217]"
506337,2024-12-20 18:42:28,https://our-cool-website.com/new-arrivals,27,353,internal,quarter_ecofriendly_kitchen_experience_20241119,"['submit', 4159]"
950255,2024-09-20 19:45:34,https://our-cool-website.com/sale,84,548,organic,quarter_modern_kitchens_innovation_20240812,[]
607553,2024-05-29 10:58:28,https://our-cool-website.com/best-sellers,36,834,ad,quarter_custom_kitchens_experience_20240222,"['submit', 6764]"
677506,2024-01-26 06:42:45,https://our-cool-website.com/delete,63,240,internal,month_spacesaving_kitchens_exhibit_20240621,"['submit', 1771]"
867122,2024-09-23 23:40:31,https://our-cool-website.com/best-sellers,31,824,internal,year_contemporary_kitchen_experience_20240710,"['submit', 2618]"
566997,2024-09-29 00:54:08,https://our-cool-website.com/reviews,33,560,ad,quarter_custom_kitchens_innovation_20240817,[]
718653,2024-07-28 20:58:59,https://our-cool-website.com/view,55,318,direct,quarter_ecofriendly_kitchens_showcase_20240823,[]
811207,2024-06-12 02:59:59,https://our-cool-website.com/about,40,532,direct,year_luxury_kitchens_show_20241001,"['submit', 1050]"
926688,2024-04-22 04:55:10,https://our-cool-website.com/home,89,943,direct,year_kitchen_design_initiative_20241030,"['submit', 2849]"
980606,2024-04-21 23:31:16,https://our-cool-website.com/wishlist,63,540,organic,quarter_custom_kitchens_experience_20240222,"['submit', 6723]"
516927,2024-09-01 23:33:05,https://our-cool-website.com/customer-service,9,128,direct,quarter_ecofriendly_kitchens_show_20240217,[]
171145,2024-12-06 22:12:34,https://our-cool-website.com/sale,32,202,ad,year_modern_kitchens_showcase_20241014,[]
735889,2024-01-20 18:34:28,https://our-cool-website.com/top50,14,809,organic,year_traditional_kitchens_experience_20240715,[]
647594,2024-05-14 01:04:01,https://our-cool-website.com/checkout,6,992,organic,quarter_spacesaving_kitchen_innovation_20240825,"['submit', 4362]"
730462,2024-09-29 11:45:25,https://our-cool-website.com/return-policy,23,666,internal,year_modern_kitchen_innovation_20250107,[]
102031,2024-05-25 11:32:04,https://our-cool-website.com/wishlist,86,245,organic,month_contemporary_kitchen_launch_20240322,[]
990208,2024-04-11 08:44:36,https://our-cool-website.com/checkout,33,647,direct,quarter_ecofriendly_kitchen_offer_20240512,"['submit', 5709]"
455047,2024-07-03 10:49:57,https://our-cool-website.com/top50,32,216,direct,month_openconcept_kitchens_event_20241210,"['submit', 1713]"
483707,2024-06-10 11:52:25,https://our-cool-website.com/return-policy,8,158,organic,month_openconcept_kitchens_experience_20240910,"['submit', 900]"
128602,2024-03-15 18:53:45,https://our-cool-website.com/checkout,84,612,ad,year_luxury_kitchens_expo_20250113,[]
302376,2024-10-08 11:36:14,https://our-cool-website.com/products,99,971,ad,month_contemporary_kitchens_exhibit_20240319,[]
767498,2025-01-23 10:19:14,https://our-cool-website.com/return-policy,24,631,direct,quarter_spacesaving_kitchens_showcase_20240809,[]
147933,2024-03-28 17:05:32,https://our-cool-website.com/discount,65,401,organic,quarter_spacesaving_kitchens_experience_20240804,[]
160423,2024-05-03 04:27:24,https://our-cool-website.com/add,74,807,direct,month_spacesaving_kitchens_exhibit_20240621,"['submit', 7300]"
635662,2024-12-08 19:37:35,https://our-cool-website.com/return-policy,16,174,internal,quarter_custom_kitchens_experience_20240222,[]
488785,2024-12-23 09:47:52,https://our-cool-website.com/view,2,439,ad,month_contemporary_kitchens_initiative_20240928,[]
388075,2024-06-28 21:28:32,https://our-cool-website.com/best-sellers,95,280,ad,quarter_ecofriendly_kitchens_launch_20240205,"['submit', 3008]"
995545,2024-07-28 07:48:43,https://our-cool-website.com/add,48,254,ad,year_luxury_kitchens_event_20250120,[]
882766,2024-12-16 23:12:54,https://our-cool-website.com/new-arrivals,18,862,internal,year_smart_kitchens_initiative_20241004,"['submit', 2162]"
941712,2024-03-13 18:10:44,https://our-cool-website.com/view,59,669,organic,quarter_custom_kitchens_event_20240223,"['submit', 2412]"
591610,2024-10-20 18:06:30,https://our-cool-website.com/checkout,67,854,ad,year_modern_kitchens_experience_20240712,"['submit', 8222]"
489361,2024-06-25 02:38:10,https://our-cool-website.com/sale,37,483,ad,quarter_ecofriendly_kitchens_showcase_20240823,"['submit', 2075]"
113577,2024-11-10 16:38:56,https://our-cool-website.com/reviews,24,392,direct,quarter_ecofriendly_kitchen_show_20240530,"['submit', 9328]"
870830,2024-07-18 17:29:21,https://our-cool-website.com/about,90,268,ad,quarter_spacesaving_kitchen_exhibit_20241106,[]
505357,2024-01-22 16:28:29,https://our-cool-website.com/contact,7,851,ad,quarter_ecofriendly_kitchen_experience_20241119,[]
424255,2024-04-09 03:30:42,https://our-cool-website.com/best-sellers,10,873,internal,year_modern_kitchens_experience_20240712,[]
144319,2024-11-30 11:51:38,https://our-cool-website.com/checkout,100,670,organic,quarter_luxury_kitchen_presentation_20240215,"['submit', 5630]"
949599,2024-03-19 18:59:37,https://our-cool-website.com/return-policy,89,418,direct,year_traditional_kitchens_showcase_20241018,"['submit', 8509]"
575908,2024-01-30 03:15:53,https://our-cool-website.com/checkout,1,459,organic,month_openconcept_kitchens_launch_20240611,[]
767932,2024-04-25 20:27:45,https://our-cool-website.com/return-policy,31,328,direct,year_luxury_kitchens_initiative_20241029,[]
124909,2025-01-26 14:19:09,https://our-cool-website.com/top50,16,886,internal,year_traditional_kitchens_launch_20241012,"['submit', 7036]"
874865,2024-08-20 05:10:09,https://our-cool-website.com/products,12,168,ad,quarter_ecofriendly_kitchens_launch_20240205,"['submit', 9216]"
779463,2024-04-20 06:17:58,https://our-cool-website.com/discount,5,777,direct,month_custom_kitchens_show_20241205,"['submit', 6165]"
584745,2024-06-27 06:17:15,https://our-cool-website.com/home,48,121,ad,year_luxury_kitchens_expo_20250113,[]
468624,2024-08-21 05:13:59,https://our-cool-website.com/delete,3,751,internal,year_luxury_kitchens_show_20240411,[]
429704,2024-06-19 00:49:20,https://our-cool-website.com/add,6,562,ad,month_openconcept_kitchens_launch_20240611,[]
192306,2024-02-25 18:12:35,https://our-cool-website.com/return-policy,17,876,ad,month_openconcept_kitchen_exhibit_20240327,"['submit', 7546]"
234797,2025-01-15 00:18:23,https://our-cool-website.com/discount,12,357,internal,year_traditional_kitchens_showcase_20241018,[]
410838,2024-04-21 19:59:59,https://our-cool-website.com/products,1,265,direct,month_smart_kitchen_initiative_20240311,"['submit', 9527]"
664989,2024-03-15 05:42:29,https://our-cool-website.com/add,15,155,internal,month_smart_kitchens_showcase_20240918,"['submit', 9415]"
637163,2024-02-26 23:12:03,https://our-cool-website.com/add,93,870,ad,year_modern_kitchen_experience_20240702,"['submit', 1802]"
326670,2024-11-19 00:56:51,https://our-cool-website.com/about,60,925,direct,quarter_custom_kitchens_experience_20240527,[]
126844,2024-07-10 10:57:17,https://our-cool-website.com/featured,46,311,internal,quarter_custom_kitchens_experience_20240222,[]
768738,2024-05-31 13:08:24,https://our-cool-website.com/new-arrivals,65,678,direct,month_openconcept_kitchens_event_20241210,[]
511112,2024-06-09 21:08:30,https://our-cool-website.com/wishlist,26,726,organic,quarter_custom_kitchens_showcase_20240210,[]
