date,campaign_id,costs,clicks,views
2024-07-21,12,656.82,33,35
2024-07-21,13,345.9,65,693
2024-07-21,14,746.95,93,900
2024-07-21,15,671.31,71,257
2024-07-21,16,559.94,29,681
2024-07-21,17,683.09,16,344
2024-07-21,18,504.57,49,994
2024-07-21,19,287.15,26,647
2024-07-21,20,122.65,86,665
2024-07-21,21,538.76,38,218
2024-07-21,22,269.84,63,157
2024-07-21,23,574.32,87,813
2024-07-21,24,280.86,99,109
2024-07-21,25,238.9,54,34
2024-07-21,26,45.21,51,723
2024-07-21,27,211.46,94,581
2024-07-21,28,306.58,72,602
2024-07-21,29,74.53,79,235
2024-07-21,30,544.43,6,206
2024-07-21,31,313.84,46,867
2024-07-21,32,206.06,87,167
2024-07-21,33,88.82,61,478
2024-07-21,34,517.51,74,108
2024-07-21,35,971.08,19,108
2024-07-21,36,603.94,68,413
2024-07-21,37,677.1,83,525
2024-07-21,38,697.63,17,625
2024-07-21,39,975.57,18,331
2024-07-21,40,302.99,69,476
2024-07-21,41,480.81,10,601
2024-07-21,42,788.96,58,924
2024-07-21,43,775.86,95,756
2024-07-21,44,370.88,4,166
2024-07-21,45,420.46,83,932
2024-07-21,46,754.17,99,689
2024-07-21,47,597.14,64,8
2024-07-21,48,337.63,95,497
2024-07-21,49,139.78,9,927
2024-07-21,50,222.55,72,188
2024-07-21,51,362.62,79,447
2024-07-21,52,272.87,62,835
2024-07-21,53,12.45,68,562
2024-07-21,54,870.81,30,974
2024-07-21,55,990.84,68,482
2024-07-21,56,26.06,36,393
2024-07-21,57,267.39,75,140
2024-07-21,58,279.98,13,248
2024-07-21,59,42.07,36,301
2024-07-21,60,156.56,21,817
2024-07-21,61,415.8,88,911
2024-07-21,62,380.59,85,481
2024-07-21,63,89.52,65,212
2024-07-21,64,34.44,20,282
2024-07-21,65,310.03,21,367
2024-07-21,66,264.59,93,556
2024-07-21,67,228.71,49,278
2024-07-21,68,901.76,19,58
2024-07-21,69,526.73,87,791
2024-07-21,70,566.06,69,608
2024-07-21,71,301.31,4,337
2024-07-21,72,905.4,50,199
2024-07-21,73,180.86,44,175
2024-07-21,74,612.5,33,283
2024-07-21,75,246.49,57,411
2024-07-21,76,110.31,89,6
2024-07-21,77,629.37,21,196
2024-07-21,78,377.96,49,308
2024-07-21,79,431.83,36,735
2024-07-21,80,178.46,36,706
2024-07-21,81,926.58,3,435
2024-07-21,82,0.46,29,721
2024-07-21,83,182.97,24,691
2024-07-21,84,480.9,15,40
2024-07-21,85,669.22,68,331
2024-07-21,86,272.34,81,903
2024-07-21,87,473.53,74,970
2024-07-21,88,862.49,34,347
2024-07-21,89,739.73,19,245
2024-07-21,90,174.47,85,262
2024-07-21,91,980.34,20,191
2024-07-21,92,871.92,7,49
2024-07-21,93,506.48,54,763
2024-07-21,94,571.87,91,403
2024-07-21,95,796.83,66,739
2024-07-21,96,55.24,49,821
2024-07-21,97,35.81,47,459
2024-07-21,98,689.4,84,663
2024-07-21,99,5.17,28,339
2024-07-21,100,827.09,5,827
2024-07-22,1,329.19,46,14
2024-07-22,2,599.85,34,395
2024-07-22,3,684.75,71,493
2024-07-22,4,370.29,19,884
2024-07-22,5,747.43,37,633
2024-07-22,6,347.58,90,574
2024-07-22,7,781.84,79,412
2024-07-22,8,251.18,95,165
2024-07-22,9,45.6,66,246
2024-07-22,10,387.12,57,370
2024-07-22,11,865.15,92,651
2024-07-22,12,4.49,87,983
2024-07-22,13,561.91,36,789
2024-07-22,14,213.43,93,123
2024-07-22,15,866.81,24,75
2024-07-22,16,652.8,69,632
2024-07-22,17,666.36,62,908
2024-07-22,18,894.96,71,809
2024-07-22,19,679.65,61,444
2024-07-22,20,857.46,6,796
2024-07-22,21,622.97,40,206
2024-07-22,22,411.03,10,21
2024-07-22,23,625.79,1,609
2024-07-22,24,369.82,88,741
2024-07-22,25,488.3,26,337
2024-07-22,26,301.74,50,276
2024-07-22,27,105.69,61,56
2024-07-22,28,660.12,47,219
2024-07-22,29,579.1,37,805
2024-07-22,30,432.18,15,712
2024-07-22,31,594.73,85,561
2024-07-22,32,672.82,32,571
2024-07-22,33,814.18,19,580
2024-07-22,34,909.5,91,145
2024-07-22,35,192.76,78,859
2024-07-22,36,579.21,34,700
2024-07-22,37,730.9,82,344
2024-07-22,38,454.52,62,256
2024-07-22,39,274.98,86,331
2024-07-22,40,948.8,92,168
2024-07-22,41,897.16,53,799
2024-07-22,42,970.2,94,250
2024-07-22,43,69.32,86,769
2024-07-22,44,819.8,96,314
2024-07-22,45,651.27,64,491
2024-07-22,46,828.04,68,356
2024-07-22,47,558.54,66,546
2024-07-22,48,670.36,97,514
2024-07-22,49,86.46,84,954
2024-07-22,50,690.99,42,160
2024-07-22,51,742.03,44,679
2024-07-22,52,704.06,19,979
2024-07-22,53,638.25,0,947
2024-07-22,54,232.94,91,935
2024-07-22,55,596.88,49,534
2024-07-22,56,150.77,97,616
2024-07-22,57,326.62,28,919
2024-07-22,58,152.99,66,671
2024-07-22,59,599.86,75,468
2024-07-22,60,774.07,37,511
2024-07-22,61,865.7,1,584
2024-07-22,62,130.35,46,90
2024-07-22,63,3.13,70,188
2024-07-22,64,237.14,45,880
2024-07-22,65,712.14,45,149
2024-07-22,66,823.32,59,531
2024-07-22,67,35.84,9,686
2024-07-22,68,407.5,24,699
2024-07-22,69,451.65,1,704
2024-07-22,70,219.22,5,830
2024-07-22,71,918.87,68,169
2024-07-22,72,223.13,16,752
2024-07-22,73,116.32,17,957
2024-07-22,74,552.06,38,831
2024-07-22,75,800.93,57,55
2024-07-22,76,273.4,94,458
2024-07-22,77,510.03,62,724
2024-07-22,78,838.1,0,830
2024-07-22,79,662.51,73,15
2024-07-22,80,362.45,4,555
2024-07-22,81,28.79,69,270
2024-07-22,82,14.74,8,363
2024-07-22,83,743.56,15,431
2024-07-22,84,276.63,92,466
2024-07-22,85,114.98,96,17
2024-07-22,86,112.36,25,485
2024-07-22,87,752.46,58,834
2024-07-22,88,513.08,51,171
2024-07-22,89,283.65,2,207
2024-07-22,90,635.36,79,419
2024-07-22,91,699.96,21,75
2024-07-22,92,937.98,21,709
2024-07-22,93,144.98,66,950
2024-07-22,94,565.45,1,302
2024-07-22,95,65.65,65,957
2024-07-22,96,632.52,83,253
2024-07-22,97,882.05,22,590
2024-07-22,98,427.98,9,465
2024-07-22,99,303.96,42,700
2024-07-22,100,149.78,87,513
2024-07-23,1,430.41,62,277
2024-07-23,2,523.73,56,262
2024-07-23,3,293.5,67,176
2024-07-23,4,454.17,79,428
2024-07-23,5,656.89,84,461
2024-07-23,6,705.0,17,746
2024-07-23,7,814.32,77,230
2024-07-23,8,43.48,85,616
2024-07-23,9,706.38,17,334
2024-07-23,10,688.35,70,266
2024-07-23,11,960.06,64,93
2024-07-23,12,196.2,78,256
2024-07-23,13,400.33,65,145
2024-07-23,14,821.42,38,747
2024-07-23,15,228.68,51,759
2024-07-23,16,403.81,43,958
2024-07-23,17,18.8,79,95
2024-07-23,18,913.27,93,154
2024-07-23,19,909.99,49,391
2024-07-23,20,34.44,6,384
2024-07-23,21,643.0,5,511
2024-07-23,22,248.88,24,3
2024-07-23,23,298.37,91,729
2024-07-23,24,46.08,87,50
2024-07-23,25,660.68,65,661
2024-07-23,26,83.09,67,693
2024-07-23,27,503.35,20,480
2024-07-23,28,128.66,13,470
2024-07-23,29,675.95,91,60
2024-07-23,30,474.42,13,356
2024-07-23,31,898.08,67,46
2024-07-23,32,530.71,49,218
2024-07-23,33,156.14,67,97
2024-07-23,34,93.99,45,833
2024-07-23,35,787.32,85,903
2024-07-23,36,132.24,90,632
2024-07-23,37,594.99,25,318
2024-07-23,38,492.93,89,489
2024-07-23,39,805.7,20,919
2024-07-23,40,736.85,60,578
2024-07-23,41,726.36,83,56
2024-07-23,42,114.28,28,200
2024-07-23,43,474.24,83,669
2024-07-23,44,627.18,38,743
2024-07-23,45,502.84,9,73
2024-07-23,46,881.46,14,759
2024-07-23,47,752.39,3,76
2024-07-23,48,542.79,33,985
2024-07-23,49,278.47,57,33
2024-07-23,50,459.09,83,711
2024-07-23,51,335.74,79,822
2024-07-23,52,305.37,41,186
2024-07-23,53,163.57,77,19
2024-07-23,54,278.4,93,3
2024-07-23,55,444.38,3,232
2024-07-23,56,627.77,1,329
2024-07-23,57,758.75,98,310
2024-07-23,58,858.29,76,19
2024-07-23,59,417.96,8,804
2024-07-23,60,354.57,61,996
2024-07-23,61,382.64,91,664
2024-07-23,62,50.58,75,774
2024-07-23,63,63.68,20,147
2024-07-23,64,986.72,98,891
2024-07-23,65,492.63,88,733
2024-07-23,66,705.85,31,746
2024-07-23,67,795.15,93,225
2024-07-23,68,118.55,53,825
2024-07-23,69,398.9,17,706
2024-07-23,70,142.9,22,2
2024-07-23,71,929.46,36,132
2024-07-23,72,332.56,2,766
2024-07-23,73,218.42,61,591
2024-07-23,74,478.31,6,57
2024-07-23,75,345.34,10,421
2024-07-23,76,675.96,85,287
2024-07-23,77,430.72,84,349
2024-07-23,78,624.38,56,623
2024-07-23,79,675.54,16,16
2024-07-23,80,920.94,14,880
2024-07-23,81,324.76,70,12
2024-07-23,82,229.53,15,733
2024-07-23,83,873.92,75,886
2024-07-23,84,112.85,46,829
2024-07-23,85,476.63,3,442
2024-07-23,86,231.66,34,722
2024-07-23,87,755.53,75,721
2024-07-23,88,524.32,66,142
2024-07-23,89,269.54,73,626
2024-07-23,90,656.06,56,979
2024-07-23,91,105.65,63,939
2024-07-23,92,965.32,74,370
2024-07-23,93,453.92,72,502
2024-07-23,94,247.4,32,730
2024-07-23,95,491.07,25,289
2024-07-23,96,182.41,86,141
2024-07-23,97,418.08,62,580
2024-07-23,98,151.43,88,411
2024-07-23,99,638.21,95,101
2024-07-23,100,969.16,35,74
2024-07-24,1,750.9,90,131
2024-07-24,2,554.97,87,158
2024-07-24,3,880.06,50,587
2024-07-24,4,145.28,32,326
2024-07-24,5,403.77,56,568
2024-07-24,6,264.52,0,814
2024-07-24,7,843.75,88,285
2024-07-24,8,728.37,89,513
2024-07-24,9,782.56,99,890
2024-07-24,10,921.57,6,218
2024-07-24,11,963.16,19,972
2024-07-24,12,400.13,48,283
2024-07-24,13,110.06,42,274
2024-07-24,14,726.89,26,131
2024-07-24,15,960.06,1,19
2024-07-24,16,941.48,60,851
2024-07-24,17,240.16,14,681
2024-07-24,18,908.41,71,378
2024-07-24,19,145.25,44,960
2024-07-24,20,888.95,13,440
2024-07-24,21,753.7,73,739
2024-07-24,22,468.76,67,475
2024-07-24,23,964.74,25,198
2024-07-24,24,388.07,27,966
2024-07-24,25,696.88,76,976
2024-07-24,26,16.6,59,427
2024-07-24,27,264.44,38,963
2024-07-24,28,354.85,6,998
2024-07-24,29,710.43,52,257
2024-07-24,30,841.46,19,177
2024-07-24,31,934.67,84,310
2024-07-24,32,406.74,3,16
2024-07-24,33,67.88,60,556
2024-07-24,34,838.07,74,982
2024-07-24,35,270.24,62,724
2024-07-24,36,759.52,50,817
2024-07-24,37,189.85,43,303
2024-07-24,38,219.62,14,500
2024-07-24,39,511.21,67,688
2024-07-24,40,822.22,49,646
2024-07-24,41,43.51,65,883
2024-07-24,42,72.27,96,455
2024-07-24,43,72.73,80,971
2024-07-24,44,441.63,91,320
2024-07-24,45,311.13,93,18
2024-07-24,46,984.43,49,802
2024-07-24,47,886.11,26,499
2024-07-24,48,885.31,56,940
2024-07-24,49,497.96,49,523
2024-07-24,50,489.31,47,661
2024-07-24,51,475.07,39,183
2024-07-24,52,789.53,4,361
2024-07-24,53,620.77,2,705
2024-07-24,54,780.19,86,881
2024-07-24,55,335.32,68,582
2024-07-24,56,443.21,91,339
2024-07-24,57,228.15,70,990
2024-07-24,58,21.04,26,664
2024-07-24,59,253.9,25,751
2024-07-24,60,909.58,41,845
2024-07-24,61,365.92,33,21
2024-07-24,62,114.9,48,595
2024-07-24,63,572.21,72,671
2024-07-24,64,274.94,29,455
2024-07-24,65,353.97,55,41
2024-07-24,66,479.93,77,256
2024-07-24,67,729.42,97,70
2024-07-24,68,203.52,29,83
2024-07-24,69,663.97,91,678
2024-07-24,70,549.58,18,529
2024-07-24,71,998.37,99,409
2024-07-24,72,301.15,87,931
2024-07-24,73,587.69,8,991
2024-07-24,74,938.23,8,87
2024-07-24,75,38.37,88,969
2024-07-24,76,876.94,54,518
2024-07-24,77,900.5,15,45
2024-07-24,78,463.42,79,402
2024-07-24,79,462.93,66,471
2024-07-24,80,155.36,45,140
2024-07-24,81,972.1,66,566
2024-07-24,82,165.99,43,821
2024-07-24,83,93.9,21,466
2024-07-24,84,562.17,99,532
2024-07-24,85,788.67,10,220
2024-07-24,86,778.26,86,249
2024-07-24,87,470.0,53,347
2024-07-24,88,102.43,68,216
2024-07-24,89,598.29,33,379
2024-07-24,90,693.51,55,786
2024-07-24,91,787.9,64,893
2024-07-24,92,458.33,16,137
2024-07-24,93,639.33,4,266
2024-07-24,94,818.44,16,60
2024-07-24,95,813.64,74,513
2024-07-24,96,658.8,32,267
2024-07-24,97,206.49,55,115
2024-07-24,98,144.92,81,527
2024-07-24,99,391.47,8,398
2024-07-24,100,273.01,47,978
2024-07-25,1,247.15,55,97
2024-07-25,2,188.49,29,976
2024-07-25,3,90.86,35,471
2024-07-25,4,141.53,0,906
2024-07-25,5,434.71,96,254
2024-07-25,6,224.58,43,91
2024-07-25,7,126.39,19,429
2024-07-25,8,125.59,6,621
2024-07-25,9,763.56,13,948
2024-07-25,10,144.03,26,836
2024-07-25,11,316.92,71,682
2024-07-25,12,707.56,81,223
2024-07-25,13,97.5,31,69
2024-07-25,14,533.07,81,528
2024-07-25,15,100.63,67,231
2024-07-25,16,737.65,11,374
2024-07-25,17,660.62,60,78
2024-07-25,18,550.55,85,448
2024-07-25,19,415.06,52,246
2024-07-25,20,152.95,35,855
2024-07-25,21,12.4,11,990
2024-07-25,22,86.16,25,415
2024-07-25,23,418.98,88,581
2024-07-25,24,276.47,50,695
2024-07-25,25,209.27,69,752
2024-07-25,26,335.07,3,626
2024-07-25,27,326.52,39,194
2024-07-25,28,326.36,90,894
2024-07-25,29,17.44,15,478
2024-07-25,30,437.27,3,593
2024-07-25,31,396.88,13,931
2024-07-25,32,863.49,33,168
2024-07-25,33,991.66,27,418
2024-07-25,34,696.94,22,844
2024-07-25,35,830.19,29,976
2024-07-25,36,864.85,29,118
2024-07-25,37,329.37,72,911
2024-07-25,38,197.46,29,481
2024-07-25,39,211.77,53,161
2024-07-25,40,974.32,40,563
2024-07-25,41,56.25,99,385
2024-07-25,42,803.01,91,148
2024-07-25,43,25.77,72,33
2024-07-25,44,604.62,61,541
2024-07-25,45,513.77,72,75
2024-07-25,46,722.1,11,368
2024-07-25,47,235.96,67,724
2024-07-25,48,986.66,47,440
2024-07-25,49,20.84,34,558
2024-07-25,50,104.82,89,845
2024-07-25,51,13.65,19,992
2024-07-25,52,17.42,38,843
2024-07-25,53,665.21,26,290
2024-07-25,54,340.4,41,262
2024-07-25,55,23.22,12,866
2024-07-25,56,170.95,25,427
2024-07-25,57,790.48,58,505
2024-07-25,58,593.42,14,564
2024-07-25,59,476.5,60,422
2024-07-25,60,173.24,88,935
2024-07-25,61,819.04,43,593
2024-07-25,62,346.93,85,112
2024-07-25,63,521.03,83,576
2024-07-25,64,193.82,11,179
2024-07-25,65,24.06,74,787
2024-07-25,66,425.48,59,735
2024-07-25,67,589.38,30,120
2024-07-25,68,642.38,58,502
2024-07-25,69,619.99,82,798
2024-07-25,70,175.5,72,442
2024-07-25,71,416.4,43,842
2024-07-25,72,154.9,2,277
2024-07-25,73,556.88,26,746
2024-07-25,74,300.56,95,51
2024-07-25,75,489.45,92,645
2024-07-25,76,412.16,15,770
2024-07-25,77,633.79,8,104
2024-07-25,78,943.4,89,124
2024-07-25,79,655.35,47,811
2024-07-25,80,787.02,90,254
2024-07-25,81,739.77,38,600
2024-07-25,82,746.25,77,414
2024-07-25,83,273.47,76,797
2024-07-25,84,443.18,84,53
2024-07-25,85,552.01,44,218
2024-07-25,86,515.28,12,909
2024-07-25,87,811.13,35,789
2024-07-25,88,748.4,32,108
2024-07-25,89,775.91,0,787
2024-07-25,90,146.95,10,241
2024-07-25,91,637.75,87,105
2024-07-25,92,243.61,11,48
2024-07-25,93,108.92,69,16
2024-07-25,94,222.61,99,536
2024-07-25,95,6.24,44,231
2024-07-25,96,869.64,61,385
2024-07-25,97,390.12,41,38
2024-07-25,98,430.42,71,110
2024-07-25,99,50.87,32,163
2024-07-25,100,159.36,33,560
2024-07-26,1,574.73,56,980
2024-07-26,2,329.65,83,430
2024-07-26,3,489.8,80,327
2024-07-26,4,581.81,36,278
2024-07-26,5,782.97,36,290
2024-07-26,6,975.35,73,715
2024-07-26,7,308.9,43,591
2024-07-26,8,193.69,40,880
2024-07-26,9,12.6,54,3
2024-07-26,10,835.34,5,77
2024-07-26,11,299.79,83,985
2024-07-26,12,742.34,7,186
2024-07-26,13,145.61,18,995
2024-07-26,14,709.5,89,39
2024-07-26,15,260.14,33,82
2024-07-26,16,842.19,72,194
2024-07-26,17,551.64,62,612
2024-07-26,18,593.11,77,450
2024-07-26,19,677.88,73,58
2024-07-26,20,611.24,86,509
2024-07-26,21,184.18,88,364
2024-07-26,22,15.9,85,954
2024-07-26,23,735.76,48,979
2024-07-26,24,113.98,78,808
2024-07-26,25,236.32,36,451
2024-07-26,26,497.58,87,773
2024-07-26,27,112.51,93,695
2024-07-26,28,223.73,62,362
2024-07-26,29,935.78,82,358
2024-07-26,30,334.26,90,925
2024-07-26,31,924.38,30,425
2024-07-26,32,22.39,32,545
2024-07-26,33,408.77,84,335
2024-07-26,34,161.51,77,83
2024-07-26,35,324.24,75,677
2024-07-26,36,673.26,21,982
2024-07-26,37,825.64,19,459
2024-07-26,38,819.76,81,242
2024-07-26,39,466.0,80,529
2024-07-26,40,950.91,69,921
2024-07-26,41,408.13,76,535
2024-07-26,42,741.62,30,574
2024-07-26,43,642.57,45,951
2024-07-26,44,483.48,72,342
2024-07-26,45,243.85,17,431
2024-07-26,46,377.42,83,706
2024-07-26,47,334.32,10,974
2024-07-26,48,171.43,20,704
2024-07-26,49,154.3,57,519
2024-07-26,50,310.93,58,86
2024-07-26,51,321.06,24,794
2024-07-26,52,641.54,25,683
2024-07-26,53,499.47,55,100
2024-07-26,54,480.68,46,63
2024-07-26,55,490.21,63,294
2024-07-26,56,324.88,27,757
2024-07-26,57,61.17,64,142
2024-07-26,58,493.7,92,786
2024-07-26,59,826.1,80,181
2024-07-26,60,284.63,97,883
2024-07-26,61,76.6,13,162
2024-07-26,62,472.23,26,487
2024-07-26,63,298.99,96,707
2024-07-26,64,919.92,54,701
2024-07-26,65,920.7,8,995
2024-07-26,66,137.12,77,820
2024-07-26,67,841.01,77,735
2024-07-26,68,842.07,19,322
2024-07-26,69,996.22,97,442
2024-07-26,70,55.05,94,417
2024-07-26,71,190.08,8,770
2024-07-26,72,625.23,41,704
2024-07-26,73,453.51,31,359
2024-07-26,74,719.19,30,918
2024-07-26,75,728.62,44,423
2024-07-26,76,188.18,38,611
2024-07-26,77,403.2,35,952
2024-07-26,78,336.14,13,765
2024-07-26,79,107.76,90,32
2024-07-26,80,397.03,31,133
2024-07-26,81,254.18,98,60
2024-07-26,82,441.92,25,667
2024-07-26,83,634.63,9,464
2024-07-26,84,327.75,37,332
2024-07-26,85,365.63,30,635
2024-07-26,86,636.5,5,860
2024-07-26,87,135.83,74,252
2024-07-26,88,957.64,8,63
2024-07-26,89,600.27,19,860
2024-07-26,90,308.19,44,431
2024-07-26,91,542.59,75,693
2024-07-26,92,213.62,72,419
2024-07-26,93,864.97,96,888
2024-07-26,94,906.49,9,151
2024-07-26,95,937.0,28,777
2024-07-26,96,466.02,66,902
2024-07-26,97,268.9,21,596
2024-07-26,98,177.98,80,357
2024-07-26,99,782.34,0,400
2024-07-26,100,165.12,81,463
2024-07-27,1,469.77,6,328
2024-07-27,2,948.28,27,13
2024-07-27,3,625.4,89,681
2024-07-27,4,656.36,7,856
2024-07-27,5,959.73,43,820
2024-07-27,6,77.32,14,66
2024-07-27,7,537.62,35,81
2024-07-27,8,776.2,55,849
2024-07-27,9,701.08,70,991
2024-07-27,10,520.13,26,948
2024-07-27,11,381.62,27,309
2024-07-27,12,798.77,46,740
2024-07-27,13,982.66,97,782
2024-07-27,14,106.87,82,743
2024-07-27,15,226.43,93,603
2024-07-27,16,140.72,95,504
2024-07-27,17,645.73,72,392
2024-07-27,18,839.71,43,277
2024-07-27,19,53.91,4,546
2024-07-27,20,907.22,11,400
2024-07-27,21,773.64,2,22
2024-07-27,22,349.03,35,846
2024-07-27,23,324.4,57,511
2024-07-27,24,213.98,56,17
2024-07-27,25,502.02,60,130
2024-07-27,26,713.8,73,874
2024-07-27,27,24.79,4,424
2024-07-27,28,554.82,32,757
2024-07-27,29,15.35,58,929
2024-07-27,30,124.38,32,713
2024-07-27,31,339.17,10,767
2024-07-27,32,720.21,23,450
2024-07-27,33,20.87,62,867
2024-07-27,34,746.12,16,222
2024-07-27,35,139.64,82,852
2024-07-27,36,481.66,39,98
2024-07-27,37,387.76,84,947
2024-07-27,38,452.84,13,228
2024-07-27,39,88.69,44,679
2024-07-27,40,574.99,55,986
2024-07-27,41,652.72,98,355
2024-07-27,42,602.97,97,439
2024-07-27,43,725.99,49,818
2024-07-27,44,942.39,22,837
2024-07-27,45,849.23,96,894
2024-07-27,46,986.79,20,267
2024-07-27,47,354.06,91,69
2024-07-27,48,290.89,32,152
2024-07-27,49,48.15,96,807
2024-07-27,50,511.5,21,140
2024-07-27,51,669.4,38,697
2024-07-27,52,752.84,57,598
2024-07-27,53,871.4,77,370
2024-07-27,54,871.15,47,220
2024-07-27,55,815.9,96,663
2024-07-27,56,914.63,83,510
2024-07-27,57,453.94,46,773
2024-07-27,58,661.71,48,865
2024-07-27,59,694.07,67,863
2024-07-27,60,680.43,12,854
2024-07-27,61,322.28,11,422
2024-07-27,62,287.93,72,802
2024-07-27,63,933.02,57,853
2024-07-27,64,211.21,25,492
2024-07-27,65,547.49,51,517
2024-07-27,66,623.99,70,898
2024-07-27,67,744.47,21,386
2024-07-27,68,205.99,70,532
2024-07-27,69,770.08,9,672
2024-07-27,70,964.32,3,132
2024-07-27,71,772.97,41,128
2024-07-27,72,439.79,29,532
2024-07-27,73,338.44,46,942
2024-07-27,74,316.69,75,454
2024-07-27,75,414.75,72,387
2024-07-27,76,90.54,24,220
2024-07-27,77,813.14,45,842
2024-07-27,78,372.84,69,61
2024-07-27,79,746.78,26,779
2024-07-27,80,269.37,95,94
2024-07-27,81,995.03,32,535
2024-07-27,82,631.32,12,532
2024-07-27,83,924.18,90,121
2024-07-27,84,754.18,76,734
2024-07-27,85,421.56,67,516
2024-07-27,86,997.01,31,304
2024-07-27,87,180.79,36,298
2024-07-27,88,30.11,38,956
2024-07-27,89,457.73,88,169
2024-07-27,90,622.05,89,749
2024-07-27,91,468.58,17,749
2024-07-27,92,604.77,74,56
2024-07-27,93,957.21,21,300
2024-07-27,94,135.54,88,496
2024-07-27,95,735.17,75,376
2024-07-27,96,93.46,28,959
2024-07-27,97,629.27,3,70
2024-07-27,98,362.48,23,37
2024-07-27,99,293.73,43,563
2024-07-27,100,152.71,95,887
2024-07-28,1,506.72,60,738
2024-07-28,2,134.95,43,519
2024-07-28,3,432.99,1,683
2024-07-28,4,291.99,66,681
2024-07-28,5,135.83,20,310
2024-07-28,6,809.08,15,692
2024-07-28,7,613.59,3,249
2024-07-28,8,839.79,64,827
2024-07-28,9,468.88,31,406
2024-07-28,10,830.14,66,904
2024-07-28,11,667.91,50,198
2024-07-28,12,287.15,31,33
2024-07-28,13,224.16,16,503
2024-07-28,14,874.63,90,127
2024-07-28,15,369.64,41,143
2024-07-28,16,471.34,40,577
2024-07-28,17,623.35,37,699
2024-07-28,18,918.39,32,323
2024-07-28,19,588.38,55,75
2024-07-28,20,531.59,52,659
2024-07-28,21,613.18,98,226
2024-07-28,22,476.57,55,316
2024-07-28,23,234.72,77,72
2024-07-28,24,576.27,60,217
2024-07-28,25,173.4,54,898
2024-07-28,26,602.96,12,357
2024-07-28,27,62.0,29,829
2024-07-28,28,813.92,92,593
2024-07-28,29,285.79,44,151
2024-07-28,30,686.17,83,345
2024-07-28,31,488.85,81,777
2024-07-28,32,488.88,32,216
2024-07-28,33,793.6,15,803
2024-07-28,34,428.88,23,868
2024-07-28,35,72.01,7,760
2024-07-28,36,735.91,74,107
2024-07-28,37,506.86,11,127
2024-07-28,38,334.98,59,228
2024-07-28,39,12.34,35,971
2024-07-28,40,671.21,37,384
2024-07-28,41,479.52,83,469
2024-07-28,42,261.34,53,440
2024-07-28,43,901.13,15,682
2024-07-28,44,515.38,53,720
2024-07-28,45,627.37,52,770
2024-07-28,46,432.75,22,829
2024-07-28,47,43.73,70,880
2024-07-28,48,850.83,56,672
2024-07-28,49,460.51,7,15
2024-07-28,50,821.04,55,453
2024-07-28,51,920.65,61,160
2024-07-28,52,483.39,2,655
2024-07-28,53,286.04,54,4
2024-07-28,54,889.49,4,569
2024-07-28,55,784.25,22,918
2024-07-28,56,317.38,32,434
2024-07-28,57,140.62,4,7
2024-07-28,58,879.07,28,942
2024-07-28,59,906.8,98,795
2024-07-28,60,233.57,21,285
2024-07-28,61,381.8,94,871
2024-07-28,62,716.88,97,221
2024-07-28,63,899.84,11,107
2024-07-28,64,346.29,26,445
2024-07-28,65,190.31,61,142
2024-07-28,66,543.29,16,160
2024-07-28,67,974.02,32,107
2024-07-28,68,484.1,53,743
2024-07-28,69,672.1,10,113
2024-07-28,70,448.89,77,645
2024-07-28,71,880.7,19,956
2024-07-28,72,287.72,27,710
2024-07-28,73,262.13,0,119
2024-07-28,74,296.79,25,616
2024-07-28,75,475.4,63,165
2024-07-28,76,973.56,19,790
2024-07-28,77,305.2,57,588
2024-07-28,78,81.29,83,368
2024-07-28,79,916.9,8,164
2024-07-28,80,475.91,9,689
2024-07-28,81,352.12,48,966
2024-07-28,82,203.38,59,784
2024-07-28,83,484.68,65,91
2024-07-28,84,202.94,42,810
2024-07-28,85,664.06,48,271
2024-07-28,86,268.88,40,64
2024-07-28,87,56.82,10,198
2024-07-28,88,764.81,60,625
2024-07-28,89,892.42,15,821
2024-07-28,90,652.72,48,523
2024-07-28,91,503.23,65,265
2024-07-28,92,629.2,15,551
2024-07-28,93,48.45,41,378
2024-07-28,94,937.51,47,853
2024-07-28,95,337.24,90,976
2024-07-28,96,213.53,6,967
2024-07-28,97,401.12,24,337
2024-07-28,98,777.6,10,777
2024-07-28,99,202.32,59,512
2024-07-28,100,806.77,78,846
2024-07-29,1,727.78,29,478
2024-07-29,2,270.88,32,10
2024-07-29,3,381.25,54,166
2024-07-29,4,35.21,97,846
2024-07-29,5,82.6,21,61
2024-07-29,6,51.77,23,960
2024-07-29,7,812.74,53,789
2024-07-29,8,690.92,16,386
2024-07-29,9,484.07,14,458
2024-07-29,10,416.87,39,154
2024-07-29,11,171.04,16,286
2024-07-29,12,166.6,71,74
2024-07-29,13,365.98,42,172
2024-07-29,14,838.15,53,0
2024-07-29,15,719.65,2,826
2024-07-29,16,947.36,16,300
2024-07-29,17,585.77,45,931
2024-07-29,18,570.42,61,160
2024-07-29,19,849.69,37,479
2024-07-29,20,39.47,86,218
2024-07-29,21,569.43,2,140
2024-07-29,22,577.04,98,52
2024-07-29,23,446.72,77,196
2024-07-29,24,686.3,89,964
2024-07-29,25,338.87,68,859
2024-07-29,26,63.18,23,762
2024-07-29,27,669.11,90,240
2024-07-29,28,439.83,24,124
2024-07-29,29,305.74,78,63
2024-07-29,30,863.34,81,64
2024-07-29,31,769.93,68,421
2024-07-29,32,763.72,16,478
2024-07-29,33,509.57,0,649
